date,home_team,away_team,home_goals,away_goals,is_neutral,is_intl,home_elo,away_elo
2017-09-05,Argentina,Venezuela,1,1,0,1,1763.8841823588657,1494.7000574357714
2017-09-05,Bolivia,Chile,1,0,0,1,1457.0118586002045,1694.8210663381992
2017-09-05,Ecuador,Peru,1,2,0,1,1575.6789351630953,1554.5328717422533
2017-09-05,Ireland,Serbia,0,1,0,1,1646.7705351627167,1624.0548182474647
2017-09-05,Moldova,Wales,0,2,0,1,1323.1487796084875,1583.7283648442215
2017-09-05,Austria,Georgia,1,1,0,1,1590.964467116512,1418.0928462098643
2017-09-05,Italy,Israel,1,0,0,1,1806.0218859615889,1512.1819392544473
2017-09-05,Finland,Kosovo,1,0,1,1,1504.6494362124545,1469.1696453151887
2017-09-05,Liechtenstein,Spain,0,8,0,1,1242.6484998196183,1874.437531703234
2017-09-05,Algeria,Zambia,0,1,0,1,1596.952803556364,1563.556865559393
2017-09-05,North Macedonia,Albania,1,1,0,1,1376.8370888237794,1463.2115434067236
2017-10-05,Venezuela,Uruguay,0,0,0,1,1501.9528083368104,1663.42058810384
2017-10-05,Chile,Ecuador,2,1,0,1,1679.886961313272,1563.6593373334053
2017-10-05,Syria,Australia,1,1,1,1,1616.3950819661975,1709.6627464040405
2017-10-05,England,Slovenia,1,0,0,1,1768.8252021063051,1536.0939176744814
2017-10-05,Bolivia,Brazil,0,0,0,1,1471.9459636251318,1811.896389664401
2017-10-05,Argentina,Peru,0,0,0,1,1756.6314314578267,1566.5524695719432
2017-10-05,Scotland,Slovakia,1,0,0,1,1596.3649550109847,1595.19980661311
2017-10-05,Northern Ireland,Germany,1,3,0,1,1543.7166868512113,1905.597450071042
2017-10-05,San Marino,Norway,0,8,0,1,1089.783855021668,1541.0217373344162
2017-10-05,Montenegro,Denmark,0,1,0,1,1536.224967425413,1658.0465635616965
2017-10-05,Armenia,Poland,1,6,0,1,1410.1870057169897,1668.1654731060617
2017-10-05,Malta,Lithuania,1,1,0,1,1162.972926132436,1417.422682041712
2017-10-05,Azerbaijan,Czech Republic,1,2,0,1,1358.4225199016232,1641.8662201857378
2017-10-05,Romania,Kazakhstan,3,1,0,1,1593.862994228472,1334.9902654548866
2017-10-05,Colombia,Paraguay,1,2,0,1,1687.1155879113442,1568.57864184278
2017-10-06,Georgia,Wales,0,1,0,1,1423.751883884037,1588.3146280524948
2017-10-06,Austria,Serbia,3,2,0,1,1585.3054294423393,1636.1177118182231
2017-10-06,United States,Panama,4,0,0,1,1706.4671392682674,1622.362889402312
2017-10-06,Mexico,Trinidad and Tobago,3,1,0,1,1766.0302407022612,1511.1640219893031
2017-10-06,Mali,Ivory Coast,0,0,0,1,1576.72936522464,1669.30091372037
2017-10-06,Kosovo,Ukraine,0,2,1,1,1460.1873007703043,1629.4100890056777
2017-10-06,Spain,Albania,3,0,0,1,1875.1160594863975,1462.1684108713068
2017-10-06,Turkey,Iceland,0,3,0,1,1645.8973619937544,1581.8905003158218
2017-10-06,Ireland,Moldova,2,0,0,1,1634.7076415919582,1318.5625164002142
2017-10-06,Croatia,Finland,1,1,0,1,1710.2545100666966,1513.631780757339
2017-10-06,Liechtenstein,Israel,0,1,0,1,1241.969972036455,1509.7540736160668
2017-10-06,Italy,North Macedonia,1,1,0,1,1808.4497515999694,1377.8802213591962
2017-10-07,Libya,DR Congo,1,2,1,1,1540.0845505483042,1590.07695573433
2017-10-07,Nigeria,Zambia,1,0,0,1,1662.0416726000117,1575.9121329051509
2017-10-07,Uganda,Ghana,0,0,0,1,1595.240407797319,1647.7845649702008
2017-10-07,Morocco,Gabon,3,0,0,1,1606.9518762508783,1542.32382136369
2017-10-07,Cameroon,Algeria,2,0,0,1,1660.7234181519918,1584.597536210606
2017-10-07,South Africa,Burkina Faso,3,1,0,1,1602.4827815289102,1592.8561127785515
2017-10-07,Guinea,Tunisia,1,4,0,1,1572.0589172691082,1659.9327563918748
2017-10-07,Bulgaria,France,0,1,0,1,1547.8530786239216,1762.8649409389493
2017-10-07,Sweden,Luxembourg,8,0,0,1,1670.6774765879309,1194.899349001675
2017-10-07,Cyprus,Greece,1,2,0,1,1376.9103378508069,1608.5932150864787
2017-10-07,Faroe Islands,Latvia,0,0,0,1,1259.2624473870226,1418.8322899950558
2017-10-07,Andorra,Portugal,0,2,0,1,1157.3507300796016,1808.449926178285
2017-10-07,Gibraltar,Estonia,0,6,1,1,1392.2012305611722,1389.8520318132403
2017-10-07,Belarus,Netherlands,1,3,0,1,1417.1838271680936,1750.1731988163438
2017-10-07,Bosnia and Herzegovina,Belgium,3,4,0,1,1582.3354751143452,1709.2144178415672
2017-10-07,Switzerland,Hungary,5,2,0,1,1693.893453443308,1555.9286824383962
2017-10-07,Costa Rica,Honduras,1,1,0,1,1710.9752698104408,1611.4222929117066
2017-10-08,Norway,Northern Ireland,1,0,0,1,1542.8281752166552,1540.8682769822196
2017-10-08,Egypt,Congo,2,1,0,1,1669.7316580624988,1504.7830776082035
2017-10-08,Slovenia,Scotland,2,2,0,1,1532.810543293924,1604.9028579208975
2017-10-08,Lithuania,England,0,1,0,1,1412.1348562296532,1772.1085764868626
2017-10-08,Denmark,Romania,1,1,0,1,1666.0083227340872,1596.7539641198782
2017-10-08,Germany,Azerbaijan,5,1,0,1,1908.4458599400336,1354.2848356999452
2017-10-08,Poland,Montenegro,4,2,0,1,1672.8048746925404,1528.2632082530224
2017-10-08,Kazakhstan,Armenia,1,1,0,1,1332.0992955634804,1405.547604130511
2017-10-08,Czech Republic,San Marino,5,0,0,1,1646.0039043874158,1087.977417139429
2017-10-08,Slovakia,Malta,3,0,0,1,1586.6619037031971,1168.2607519444948
2017-10-09,Moldova,Austria,0,1,0,1,1316.3955044532254,1595.3288087658677
2017-10-09,Finland,Turkey,2,2,0,1,1519.7375285790492,1632.728893906233
2017-10-09,Wales,Ireland,0,1,0,1,1595.1317739145968,1636.874653538947
2017-10-09,Albania,Italy,0,1,0,1,1460.8669291537506,1799.6331151000659
2017-10-09,Serbia,Georgia,1,0,0,1,1626.0943324946948,1416.934738021935
2017-10-09,Ukraine,Croatia,0,2,0,1,1634.891271626516,1704.1487622449863
2017-10-09,Iceland,Kosovo,2,0,0,1,1595.0589684033432,1454.706118149466
2017-10-09,North Macedonia,Liechtenstein,4,0,0,1,1386.6968578590997,1237.528648622105
2017-10-09,Israel,Spain,0,1,0,1,1514.1953970304166,1876.4175412039538
2017-10-10,Tajikistan,Nepal,3,0,0,1,1385.801633687101,1247.869028851932
2017-10-10,Australia,Syria,2,1,0,1,1707.0409647349131,1619.0168636353249
2017-10-10,Lebanon,North Korea,5,0,0,1,1432.0437115202262,1566.646623059439
2017-10-10,Afghanistan,Jordan,3,3,1,1,1337.5212891162944,1577.5867031465134
2017-10-10,Vietnam,Cambodia,5,0,0,1,1365.6898598917035,1167.9755022837824
2017-10-10,Hong Kong,Malaysia,2,0,0,1,1356.0800712298062,1328.0029122192361
2017-10-10,Turkmenistan,Singapore,2,1,0,1,1452.476744539724,1345.333780038015
2017-10-10,Palestine,Bhutan,10,0,0,1,1406.09299986463,1174.4856676957982
2017-10-10,Belgium,Cyprus,4,0,0,1,1717.0370846465678,1371.7098843771757
2017-10-10,Greece,Gibraltar,4,0,0,1,1613.7936685601098,1382.133616216357
2017-10-10,Portugal,Switzerland,2,0,0,1,1809.0592456555296,1698.9559617538787
2017-10-10,Estonia,Bosnia and Herzegovina,1,2,0,1,1399.9196461580555,1574.5128083093446
2017-10-10,Peru,Colombia,1,1,0,1,1572.5387278671828,1672.612493785337
2017-10-10,Panama,Costa Rica,2,1,0,1,1616.0418104163243,1706.9183128253096
2017-10-10,Honduras,Mexico,3,2,0,1,1615.4792498968377,1768.9787170310442
2017-10-10,Uruguay,Bolivia,4,2,0,1,1660.318015372812,1478.7750496177284
2017-10-10,Ecuador,Argentina,1,3,0,1,1558.1092837442723,1750.645173162587
2017-10-10,Paraguay,Venezuela,0,1,0,1,1583.0817359687871,1505.0553810678384
2017-10-10,Brazil,Chile,3,0,0,1,1805.0673036718044,1685.437014902405
2017-10-10,Trinidad and Tobago,United States,2,1,0,1,1508.21554566052,1712.788218254255
2017-10-10,France,Belarus,2,1,0,1,1768.4431014036406,1413.9045279460508
2017-10-10,Netherlands,Sweden,2,0,0,1,1753.4524980383865,1671.6022277649568
2017-10-10,Luxembourg,Bulgaria,1,1,0,1,1193.9745978246492,1542.2749181592303
2017-10-10,Hungary,Faroe Islands,1,0,0,1,1550.8661741278256,1262.3155681480068
2017-10-10,Latvia,Andorra,4,0,0,1,1415.7791692340716,1156.741410602357
2017-11-09,Northern Ireland,Switzerland,0,1,0,1,1532.3527522882603,1693.2634382600274
2017-11-09,Croatia,Greece,4,1,0,1,1713.5950540293866,1617.0940010422687
2017-11-10,North Korea,Malaysia,4,1,1,1,1554.2585702781203,1320.213073097015
2017-11-10,South Africa,Senegal,0,2,0,1,1610.7832410108892,1648.6140482830422
2017-11-10,Honduras,Australia,0,0,0,1,1628.3731043781793,1713.2648985709045
2017-11-10,Algeria,Nigeria,1,1,0,1,1578.0762450879254,1668.3124570656332
2017-11-10,Sweden,Italy,1,0,0,1,1665.224921068671,1802.822260542672
2017-11-11,Ivory Coast,Morocco,0,2,0,1,1668.0817016241665,1613.7673328541048
2017-11-11,Zambia,Cameroon,2,2,0,1,1569.6413484395293,1667.2447092746725
2017-11-11,Tunisia,Libya,0,0,0,1,1668.846957161331,1531.5135987649503
2017-11-11,Denmark,Ireland,0,0,0,1,1662.704639597671,1647.112267832944
2017-11-11,DR Congo,Guinea,3,1,0,1,1598.647907517684,1563.144716499652
2017-11-11,New Zealand,Peru,0,0,0,1,1592.0984181052593,1573.9700699344114
2017-11-11,Gabon,Mali,0,0,0,1,1535.5083647604636,1577.9485773208437
2017-11-12,Ghana,Egypt,1,1,0,1,1647.7113395492597,1674.2296326171881
2017-11-12,Switzerland,Northern Ireland,0,0,0,1,1700.1753637082973,1525.4408268399905
2017-11-12,Greece,Croatia,0,0,0,1,1611.0773137783622,1719.611741293293
2017-11-12,Congo,Uganda,1,1,0,1,1500.2851030535141,1595.31363321826
2017-11-13,North Korea,Malaysia,4,1,1,1,1558.3848976170227,1316.0867457581126
2017-11-13,Italy,Sweden,0,0,0,1,1790.3531051731973,1677.6940764381457
2017-11-14,Nepal,Philippines,0,0,0,1,1242.805820395818,1348.3958751724638
2017-11-14,Vietnam,Afghanistan,0,0,0,1,1369.5644435503277,1343.5072972026953
2017-11-14,Singapore,Bahrain,0,3,0,1,1339.5716069695525,1511.720007717935
2017-11-14,Cambodia,Jordan,0,1,0,1,1164.100918625158,1571.6006950601125
2017-11-14,Bhutan,Oman,2,4,0,1,1171.1844988171283,1557.1961828836947
2017-11-14,Hong Kong,Lebanon,0,1,0,1,1363.8699103520273,1444.431764301545
2017-11-14,Ireland,Denmark,1,5,0,1,1648.9780539637466,1660.8388534668686
2017-11-14,Senegal,South Africa,2,1,0,1,1658.9641626430425,1600.4331266508889
2017-11-15,Australia,Honduras,3,1,0,1,1712.2639946226457,1629.3740083264381
2017-11-15,Peru,New Zealand,2,0,0,1,1575.9062093315088,1590.162278708162
2017-12-02,Vanuatu,New Caledonia,2,1,0,1,1414.91773346996,1500.1502862321374
2017-12-03,Libya,Tanzania,0,0,1,1,1536.4373351003296,1463.7140177556175
2017-12-03,Kenya,Rwanda,2,0,0,1,1508.7637775689877,1442.7524942338955
2017-12-04,Burundi,Uganda,0,0,1,1,1417.9736881107076,1594.0248158807046
2017-12-05,Kenya,Libya,0,0,0,1,1515.5435046587013,1534.3742320818815
2017-12-05,Ethiopia,South Sudan,3,0,1,1,1415.3841379552116,1402.269823152125
2017-12-07,Libya,Rwanda,0,0,1,1,1535.268956807862,1435.972767144182
2017-12-07,Burundi,Ethiopia,4,1,1,1,1422.6475123533266,1425.006856794804
2017-12-08,Uganda,South Sudan,5,1,1,1,1589.3509916380856,1392.6471043125325
2017-12-09,Vanuatu,Fiji,1,1,0,1,1425.9283460264758,1480.5381082812737
2017-12-09,Japan,North Korea,1,0,0,1,1724.2764360949259,1562.3578117893546
2017-12-09,China,South Korea,2,2,1,1,1626.9011150773147,1702.496024093695
2017-12-09,Rwanda,Tanzania,2,1,1,1,1438.7553889232431,1465.7771207740657
2017-12-10,Ethiopia,Uganda,1,1,1,1,1414.9389504468627,1594.225660957126
2017-12-11,South Sudan,Burundi,0,0,1,1,1387.7724349934924,1432.715418701268
2017-12-11,Kenya,Tanzania,1,0,0,1,1514.6487799327208,1455.0009372053084
2017-12-12,Japan,China,2,1,0,1,1728.8355112248844,1629.0432146915637
2017-12-12,South Korea,North Korea,1,0,1,1,1700.353924479446,1557.7987366593961
2017-12-14,Kenya,Burundi,1,0,0,1,1521.5936235583408,1431.4290227666697
2017-12-15,Fiji,New Caledonia,4,1,1,1,1480.405436443187,1489.1396736756217
2017-12-16,Japan,South Korea,1,4,0,1,1734.7728013929786,1706.4665928724314
2017-12-16,China,North Korea,1,1,1,1,1623.1059245234694,1551.6860682664108
2017-12-17,Uganda,Burundi,2,1,1,1,1589.479370045052,1425.2577896346459
2017-12-22,Kuwait,Saudi Arabia,1,2,0,1,1527.5291090340745,1635.708400194983
2017-12-22,United Arab Emirates,Oman,1,0,1,1,1586.1858491248388,1559.7218260408958
2017-12-23,Bahrain,Iraq,1,1,1,1,1518.342324032867,1571.6865579480923
2017-12-25,Saudi Arabia,United Arab Emirates,0,0,1,1,1644.0493436908137,1595.4256229713121
2017-12-25,Kuwait,Oman,0,1,0,1,1519.1881655382438,1550.4820521944225
2017-12-26,Iraq,Qatar,2,1,1,1,1570.1631395359368,1553.1590975265772
2017-12-28,Kuwait,United Arab Emirates,0,0,0,1,1508.6502799573977,1596.8160602397222
2017-12-28,Oman,Saudi Arabia,2,0,1,1,1561.0199377752685,1642.6589064224036
2017-12-29,Bahrain,Qatar,1,1,1,1,1519.8657424450225,1543.6481228092193
2018-01-02,Iraq,United Arab Emirates,0,0,1,1,1579.6741142532946,1595.7219580916044
2018-01-02,Oman,Bahrain,1,0,1,1,1573.3273841704338,1520.5491872676882
2018-01-05,Oman,United Arab Emirates,0,0,1,1,1581.8198834477307,1595.2603922142898
2018-03-22,Thailand,Gabon,0,0,0,1,1463.6883608950782,1535.290810919413
2018-03-22,Slovakia,United Arab Emirates,2,1,1,1,1587.925704475276,1594.873736135597
2018-03-25,Thailand,Slovakia,2,3,0,1,1464.30932938049,1598.1256582472856
2018-03-25,Gabon,United Arab Emirates,1,0,1,1,1534.669842434001,1584.6737823635874
2018-03-27,Jordan,Vietnam,1,1,0,1,1573.865757704369,1367.409653778324
2018-03-27,Philippines,Tajikistan,2,1,0,1,1346.809379997985,1390.864842143215
2018-03-27,Lebanon,Malaysia,2,1,0,1,1453.5543852282476,1312.1138315857806
2018-03-27,Afghanistan,Cambodia,2,1,1,1,1345.6620869746992,1161.8358559809017
2018-03-27,North Korea,Hong Kong,2,0,0,1,1553.7132238595311,1354.7472894253247
2018-03-27,Bahrain,Turkmenistan,4,0,0,1,1512.0566879903913,1458.2389176081865
2018-03-27,Oman,Palestine,1,0,0,1,1582.2065395264235,1409.3941687432998
2018-03-27,Kyrgyzstan,India,2,1,0,1,1391.989801592667,1377.7304439309448
2018-05-27,Madagascar,Mozambique,2,1,1,1,1421.60257045812,1447.820897253524
2018-05-28,Mauritius,Malawi,1,0,1,1,1320.4751921400375,1451.4108986964459
2018-05-29,Mozambique,Comoros,3,0,1,1,1437.0677023139765,1311.5442066741532
2018-05-30,Estonia,Lithuania,2,0,0,1,1393.3595190325293,1409.2595250112117
2018-05-30,Angola,Mauritius,1,0,1,1,1453.312477343018,1334.0749950483937
2018-05-31,Madagascar,Comoros,1,0,1,1,1432.3557653976677,1305.0076664499775
2018-06-01,Angola,Malawi,0,0,1,1,1460.0092269378924,1437.8110957880897
2018-06-02,Namibia,Zambia,0,0,1,1,1456.70375655645,1571.0029734894572
2018-06-02,Latvia,Estonia,1,0,0,1,1418.6677905175145,1402.3811817230314
2018-06-03,South Africa,Madagascar,0,0,0,1,1593.4591105358927,1438.8461732719802
2018-06-05,Lithuania,Latvia,1,1,0,1,1400.2378623207096,1426.782725448128
2018-06-05,South Africa,Namibia,4,1,0,1,1588.1679020866413,1459.8797925213491
2018-06-06,Zambia,Madagascar,1,0,1,1,1567.826937524558,1444.1373817212316
2018-06-09,Zimbabwe,Zambia,4,2,1,1,1512.2814325239624,1574.4100155712597
2018-06-14,Russia,Saudi Arabia,5,0,0,1,1631.2549978357868,1630.3514600272383
2018-06-15,Iran,Morocco,1,0,1,1,1760.2724246569287,1626.6826632803343
2018-06-15,Uruguay,Egypt,1,0,1,1,1664.491721077416,1674.9044632783982
2018-06-15,Portugal,Spain,3,3,1,1,1814.7517691493808,1879.2611541068254
2018-06-16,Croatia,Nigeria,2,0,1,1,1717.9427461796515,1667.1595155120388
2018-06-16,France,Australia,2,1,1,1,1770.2185586068347,1718.6153315037031
2018-06-16,Argentina,Iceland,1,1,1,1,1756.7583130820276,1600.069675534074
2018-06-16,Denmark,Peru,1,0,1,1,1671.9321997387765,1584.8810306412051
2018-06-17,Serbia,Costa Rica,1,0,1,1,1629.7672391386373,1695.747191087602
2018-06-17,Mexico,Germany,1,0,1,1,1756.0848625497026,1909.044852892712
2018-06-17,Brazil,Switzerland,1,1,1,1,1810.5391574217438,1694.4799889471708
2018-06-18,Sweden,South Korea,1,0,1,1,1682.061274255189,1718.6830233757892
2018-06-18,England,Tunisia,2,1,1,1,1774.983907705304,1663.9232208259516
2018-06-18,Belgium,Panama,3,0,1,1,1718.9002192393964,1627.212932154032
2018-06-19,Senegal,Poland,2,1,1,1,1665.9381787580387,1677.7255757789242
2018-06-19,Japan,Colombia,2,1,1,1,1722.556370889621,1671.1811517181084
2018-06-19,Russia,Egypt,3,1,0,1,1639.800270347945,1664.6048501668513
2018-06-20,Portugal,Morocco,1,0,1,1,1816.5874521113074,1620.3487733611778
2018-06-20,Spain,Iran,1,0,1,1,1877.425471144899,1766.6063145760852
2018-06-20,Uruguay,Saudi Arabia,1,0,1,1,1674.791334188963,1621.8061875150802
2018-06-21,Australia,Denmark,1,1,1,1,1710.0897656871823,1679.4778117276603
2018-06-21,Croatia,Argentina,3,0,1,1,1726.4914083011397,1752.5312202273662
2018-06-21,France,Peru,1,0,1,1,1778.7441244233555,1577.3354186523213
2018-06-22,Switzerland,Serbia,2,1,1,1,1697.701497121539,1641.6437901398579
2018-06-22,Nigeria,Iceland,2,0,1,1,1658.6108533905506,1604.2967683887352
2018-06-22,Brazil,Costa Rica,2,0,1,1,1807.3176492473756,1683.8706400863814
2018-06-23,Belgium,Tunisia,5,2,1,1,1726.3208481198974,1657.0152005164314
2018-06-23,Mexico,South Korea,2,1,1,1,1770.2234141573572,1707.6328511048966
2018-06-23,Germany,Sweden,2,1,1,1,1894.9063012850575,1693.1114465260814
2018-06-24,Japan,Senegal,2,2,1,1,1731.0883572543291,1676.2773172066568
2018-06-24,England,Panama,6,1,1,1,1781.8919280148243,1619.792303273531
2018-06-24,Colombia,Poland,3,0,1,1,1662.6491653534001,1667.386437330306
2018-06-25,Portugal,Iran,1,1,1,1,1821.4720006203413,1759.6920057304271
2018-06-25,Saudi Arabia,Egypt,2,1,1,1,1613.3195088428747,1655.3287641019128
2018-06-25,Morocco,Spain,2,2,1,1,1615.4642248521438,1884.339779990557
2018-06-25,Russia,Uruguay,0,3,0,1,1649.0763564128833,1683.2780128611685
2018-06-26,Argentina,Nigeria,2,1,1,1,1741.7831344076374,1667.0601799234576
2018-06-26,Denmark,France,0,0,1,1,1680.3566216766617,1783.519644719138
2018-06-26,Croatia,Iceland,2,1,1,1,1737.2394941208686,1595.8474418558283
2018-06-26,Peru,Australia,2,0,1,1,1572.559898356539,1709.210955738181
2018-06-27,South Korea,Germany,2,0,1,1,1699.415113357461,1899.6737456707847
2018-06-27,Costa Rica,Switzerland,2,2,1,1,1677.281394578803,1706.1018834304937
2018-06-27,Sweden,Mexico,3,0,1,1,1688.3440021403542,1778.4411519047928
2018-06-27,Brazil,Serbia,2,0,1,1,1813.906894754954,1633.2434038309032
2018-06-28,Belgium,England,1,0,1,1,1734.3521150699585,1787.5377694577987
2018-06-28,Poland,Japan,1,0,1,1,1657.250096131425,1729.523727316963
2018-06-28,Tunisia,Panama,2,1,1,1,1648.9839335663703,1614.1464618305565
2018-06-28,Colombia,Senegal,1,0,1,1,1672.7855065522813,1677.841947144023
2018-06-30,France,Argentina,4,3,1,1,1780.6346654154033,1749.6649928992051
2018-06-30,Uruguay,Portugal,2,1,1,1,1693.7324126057176,1819.712336681622
2018-07-01,Russia,Spain,1,1,0,1,1638.6219566683342,1877.8479455354504
2018-07-01,Croatia,Denmark,1,1,1,1,1743.380618235614,1683.2416009803962
2018-07-02,Belgium,Japan,3,2,1,1,1745.87107481481,1717.4730197041636
2018-07-02,Brazil,Mexico,2,0,1,1,1819.1299615773007,1765.9045538073635
2018-07-03,Colombia,England,1,1,1,1,1682.9310323370717,1776.0188097129471
2018-07-03,Sweden,Switzerland,1,0,1,1,1700.8806002377835,1705.274260512376
2018-07-06,Belgium,Brazil,2,1,1,1,1755.0555284447616,1827.609884056862
2018-07-06,France,Uruguay,2,0,1,1,1789.745639943103,1707.2074283195432
2018-07-07,Russia,Croatia,2,2,0,1,1643.5868501914686,1741.6667606864744
2018-07-07,England,Sweden,2,0,1,1,1773.4018503714658,1711.0070532051943
2018-07-10,France,Belgium,1,0,1,1,1797.413703988115,1767.1139748799003
2018-07-11,Croatia,England,2,1,1,1,1740.2916762584234,1781.6250442808007
2018-07-14,Belgium,England,2,0,1,1,1757.9838669771898,1770.4409552490001
2018-07-15,France,Croatia,4,2,1,1,1806.5438118908255,1751.475765290224
2018-09-04,Pakistan,Nepal,2,1,1,1,1214.7980090586323,1244.392315570297
2018-09-05,India,Sri Lanka,2,0,1,1,1369.5591721094563,1206.3380398785646
2018-09-06,Nepal,Bhutan,4,0,1,1,1233.5425770587378,1168.6588556599272
2018-09-06,Guyana,Barbados,2,2,0,1,1361.3285029740966,1402.8358660345848
2018-09-06,Germany,France,0,0,0,1,1884.4733741543246,1814.9719666361111
2018-09-06,Armenia,Liechtenstein,2,1,0,1,1404.8737303800792,1232.7060855720108
2018-09-06,Wales,Ireland,4,1,0,1,1584.8941596205998,1637.8847076918387
2018-09-06,Kazakhstan,Georgia,0,2,0,1,1332.7731693139121,1413.2618313779924
2018-09-06,Czech Republic,Ukraine,1,2,0,1,1646.590102447004,1625.4449798421158
2018-09-06,Gibraltar,North Macedonia,0,2,0,1,1378.8332837341982,1391.519420909194
2018-09-06,Latvia,Andorra,0,0,0,1,1427.4567948402587,1153.8527893189141
2018-09-06,Norway,Cyprus,2,0,0,1,1551.3436999106145,1369.8467497843471
2018-09-06,Slovenia,Bulgaria,1,2,0,1,1533.4455556094047,1535.3196786062426
2018-09-07,Lithuania,Serbia,0,1,0,1,1399.563792928579,1628.0203370085565
2018-09-07,Azerbaijan,Kosovo,0,0,0,1,1353.6858427472669,1449.6954110187353
2018-09-07,Faroe Islands,Malta,3,1,0,1,1259.822000599079,1166.996951172416
2018-09-07,Albania,Israel,1,0,0,1,1457.6777837111445,1511.351784127545
2018-09-07,Antigua and Barbuda,Saint Lucia,0,3,0,1,1390.538148812756,1322.0772188764495
2018-09-07,Romania,Montenegro,0,0,0,1,1600.0576472562943,1523.3425071666386
2018-09-07,Turkey,Russia,1,2,0,1,1630.9354643746635,1644.9619346195195
2018-09-07,Italy,Poland,1,1,0,1,1785.985907356154,1669.3008037442244
2018-09-08,Gabon,Burundi,1,1,0,1,1546.099215865747,1419.6613121134785
2018-09-08,Namibia,Zambia,1,1,0,1,1454.6037858315888,1562.6406308472367
2018-09-08,Uganda,Tanzania,0,0,0,1,1595.0758475662194,1448.0560935796884
2018-09-08,South Africa,Libya,0,0,0,1,1593.4439087764017,1532.4863350288008
2018-09-08,Egypt,Niger,6,0,0,1,1644.1254986655538,1392.5167777622896
2018-09-08,Equatorial Guinea,Sudan,1,0,0,1,1417.4665019824447,1446.5129564813085
2018-09-08,Pakistan,Bhutan,3,0,1,1,1225.6477475701913,1160.5049477639827
2018-09-08,Kenya,Ghana,1,0,0,1,1527.7648566903647,1647.0365088880496
2018-09-08,Gambia,Algeria,1,1,1,1,1411.6677874175484,1579.2291866415198
2018-09-08,Morocco,Malawi,3,0,0,1,1621.9560593072504,1438.4491414078868
2018-09-08,Belarus,San Marino,5,0,0,1,1412.1290707428568,1087.3912190798408
2018-09-08,Estonia,Greece,0,1,0,1,1394.2662467924179,1612.7463088920038
